,accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
51,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,160.0,-0.06503805841271577,-0.016604019551045273,-0.3456898458642884
52,0.4013656919818492,0.9398754433121256,2.117072156948867,0.29734544695851095,130.0,-0.06503805841271577,-0.016572504972290656,-0.48250483418489676
53,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,50.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
54,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,150.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
55,-0.5965438611948313,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,40.0,-0.3413745311361875,-0.016572504972290656,-0.20887485754368007
56,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,45.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
57,-0.5965438611948313,-0.24946711180638959,2.117072156948867,-0.5468580609956218,55.0,-0.06503805841271577,-0.016572504972290656,-0.5167085812650488
58,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,200.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
59,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,65.0,-0.3413745311361875,-0.016572504972290656,-0.3798935929444405
60,0.4013656919818492,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,94.0,-0.3413745311361875,-0.016603370638501536,0.0989588661776887
61,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,65.0,-0.3413745311361875,-0.016572504972290656,-0.44830108710474464
62,0.9003204685701893,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,64.0,-0.3413745311361875,-0.016601706036758902,3.4167223329524408
63,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,59.0,-0.3413745311361875,-0.016572504972290656,0.0989588661776887
65,-0.09758908460649106,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,74.0,-0.3413745311361875,-0.016601706036758902,0.61201507237997
66,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,69.0,-0.3413745311361875,-0.016572504972290656,-0.24307860462383216
67,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,49.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
68,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,60.0,-0.3413745311361875,-0.016593947299822893,-0.5167085812650488
69,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,69.0,-0.3413745311361875,-0.016572504972290656,0.1331626132578408
70,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,157.0,-0.06503805841271577,-0.016572504972290656,-0.4140973400245926
71,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,128.0,-0.3413745311361875,-0.016572504972290656,-0.20887485754368007
72,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,135.0,1.0403078324811712,-0.016572504972290656,-0.3114860987841363
73,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,90.0,-0.06503805841271577,-0.016572504972290656,-0.3114860987841363
74,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,102.0,0.7639713597576994,-0.016603370638501536,-0.3114860987841363
75,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,99.0,-0.3413745311361875,-0.016603709201567833,-0.5167085812650488
76,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,195.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
77,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,160.0,-0.3413745311361875,-0.016572504972290656,1.5013124964639242
78,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,95.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
79,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,120.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
80,1.3992752451585295,0.9398754433121256,1.2649976159819456,1.1415489549126439,249.0,-0.06503805841271577,-0.01659916681376166,-0.5167085812650488
81,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,88.0,0.21129841431075594,-0.016572504972290656,-0.48250483418489676
82,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,90.0,-0.3413745311361875,-0.016572504972290656,-0.44830108710474464
84,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,125.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
85,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,85.0,0.21129841431075594,-0.016603850269512124,4.442834745357004
86,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,400.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
87,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,120.0,-0.06503805841271577,-0.016572504972290656,-0.24307860462383216
88,3.39509435151189,3.3185605535491556,1.2649976159819456,1.9857524628667766,215.0,-0.06503805841271577,-0.01655275546008991,0.47520008405936165
89,-0.5965438611948313,-0.24946711180638959,-1.2912260069188188,-0.5468580609956218,90.0,-0.06503805841271577,-0.016604132405400707,-0.5167085812650488
90,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,50.0,-0.06503805841271577,-0.01659747399843017,0.26997760157844913
91,0.9003204685701893,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,100.0,-0.3413745311361875,-0.016572504972290656,-0.1062636163032238
92,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,65.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
93,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,55.0,-0.06503805841271577,-0.016603398852090393,-0.3798935929444405
94,2.3971847983352097,2.1292179984306405,2.117072156948867,-0.5468580609956218,129.0,-0.3413745311361875,-0.01660410419181185,1.4671087493837722
95,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,45.0,-0.3413745311361875,-0.016572504972290656,-0.3798935929444405
96,0.9003204685701893,0.9398754433121256,1.2649976159819456,0.29734544695851095,299.0,0.21129841431075594,-0.016593947299822893,0.6462188194601222
97,0.9003204685701893,0.9398754433121256,1.2649976159819456,0.29734544695851095,309.0,0.48763488703422764,-0.016593947299822893,-0.24307860462383216
98,1.8982300217468697,0.9398754433121256,-0.4391514659518973,1.9857524628667766,375.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
99,0.4013656919818492,0.9398754433121256,1.2649976159819456,1.1415489549126439,180.0,1.316644305204643,-0.016603652774390118,1.1250712785822514
100,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,149.0,0.21129841431075594,-0.016572504972290656,0.5778113252998179
101,0.9003204685701893,0.9398754433121256,1.2649976159819456,1.1415489549126439,337.0,0.21129841431075594,-0.016572504972290656,-0.3114860987841363
102,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,299.0,0.21129841431075594,-0.016583649339889647,-0.27728235170398424
103,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,249.0,0.48763488703422764,-0.016593947299822893,-0.3114860987841363
104,-0.09758908460649106,-1.4388096669249046,0.4129230750150241,-0.5468580609956218,126.0,-0.06503805841271577,-0.016572504972290656,-0.3456898458642884
105,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,99.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
106,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,299.0,0.21129841431075594,-0.016593947299822893,-0.44830108710474464
107,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,199.0,1.316644305204643,-0.016572504972290656,-0.48250483418489676
108,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,1.1415489549126439,89.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
109,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,-0.5468580609956218,165.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
110,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,309.0,0.48763488703422764,-0.016593947299822893,-0.48250483418489676
111,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,-0.5468580609956218,115.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
112,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,130.0,-0.3413745311361875,-0.016572504972290656,2.3906099205478784
113,-0.5965438611948313,-0.24946711180638959,1.2649976159819456,-0.5468580609956218,95.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
114,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,50.0,-0.06503805841271577,-0.016572504972290656,-0.3114860987841363
115,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,569.0,0.21129841431075594,-0.016572504972290656,-0.5167085812650488
116,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,55.0,4.909018450609775,-0.016603652774390118,-0.5167085812650488
117,-0.5965438611948313,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,49.0,-0.3413745311361875,-0.016572504972290656,-0.4140973400245926
118,0.4013656919818492,0.9398754433121256,-0.4391514659518973,0.29734544695851095,250.0,0.21129841431075594,-0.016572504972290656,-0.3798935929444405
120,0.9003204685701893,0.9398754433121256,1.2649976159819456,1.1415489549126439,311.0,0.21129841431075594,-0.016572504972290656,-0.4140973400245926
121,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,-0.5468580609956218,95.0,-0.06503805841271577,-0.01660342706567925,0.6804225665402742
122,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,59.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
123,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,167.0,0.7639713597576994,-0.016572504972290656,0.5436075782196658
124,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,165.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
125,-0.09758908460649106,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,104.0,-0.06503805841271577,-0.016572504972290656,-0.1404673633833759
127,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,1.1415489549126439,159.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
128,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,-0.5468580609956218,190.0,0.21129841431075594,-0.016572504972290656,-0.07205986922307171
129,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,246.0,0.21129841431075594,-0.016572504972290656,-0.5167085812650488
130,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,200.0,-0.06503805841271577,-0.016572504972290656,-0.03785612214291963
131,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,215.0,-0.3413745311361875,-0.016572504972290656,0.6462188194601222
132,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,450.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
133,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,234.0,0.21129841431075594,-0.016572504972290656,-0.5167085812650488
134,-0.5965438611948313,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,110.0,-0.06503805841271577,-0.016572504972290656,0.61201507237997
135,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,225.0,0.21129841431075594,-0.016603398852090393,-0.5167085812650488
136,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,249.0,0.48763488703422764,-0.016593947299822893,-0.3798935929444405
137,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,109.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
138,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,250.0,0.21129841431075594,-0.016572504972290656,-0.48250483418489676
139,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,135.0,-0.06503805841271577,-0.016572504972290656,-0.44830108710474464
140,-0.09758908460649106,-0.24946711180638959,1.2649976159819456,0.29734544695851095,87.0,-0.06503805841271577,-0.016603398852090393,-0.44830108710474464
141,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,210.0,-0.3413745311361875,-0.016601706036758902,3.0062773679906156
142,3.39509435151189,2.1292179984306405,1.2649976159819456,3.674159478775042,300.0,0.21129841431075594,-0.016572504972290656,-0.3456898458642884
143,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,-0.5468580609956218,189.0,0.48763488703422764,-0.016593947299822893,-0.5167085812650488
144,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,120.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
145,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,200.0,-0.3413745311361875,-0.016604217046167283,-0.48250483418489676
146,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,269.0,-0.3413745311361875,-0.016572504972290656,-0.3114860987841363
147,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,569.0,0.21129841431075594,-0.016572504972290656,-0.5167085812650488
148,0.4013656919818492,0.9398754433121256,1.2649976159819456,0.29734544695851095,120.0,-0.3413745311361875,-0.016572504972290656,-0.4140973400245926
149,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,109.0,-0.06503805841271577,-0.01660410419181185,-0.48250483418489676
150,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,150.0,-0.06503805841271577,-0.016572504972290656,-0.3798935929444405
151,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,95.0,-0.06503805841271577,-0.016572504972290656,1.8775537143455971
152,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,119.0,-0.3413745311361875,-0.016603680987978976,-0.5167085812650488
153,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,97.0,-0.3413745311361875,-0.016572504972290656,-0.44830108710474464
154,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,99.0,-0.3413745311361875,-0.016604132405400707,1.2276825198227075
155,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,295.0,-0.3413745311361875,-0.016572504972290656,0.44099633697920954
156,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,149.0,-0.06503805841271577,-0.016572504972290656,-0.20887485754368007
157,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,110.0,-0.3413745311361875,-0.016572504972290656,-0.17467111046352798
158,0.9003204685701893,0.9398754433121256,-0.4391514659518973,1.1415489549126439,180.0,-0.06503805841271577,-0.016593919086234036,-0.48250483418489676
159,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,0.29734544695851095,150.0,0.21129841431075594,-0.016572504972290656,-0.4140973400245926
160,1.3992752451585295,-1.4388096669249046,-0.4391514659518973,1.1415489549126439,150.0,0.21129841431075594,-0.013782886373935268,0.3041813486586012
161,0.9003204685701893,0.9398754433121256,2.117072156948867,0.29734544695851095,155.0,-0.06503805841271577,-0.016572504972290656,0.26997760157844913
162,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,85.0,0.21129841431075594,-0.016603398852090393,11.044157931826357
163,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,130.0,-0.3413745311361875,-0.016572504972290656,-0.3798935929444405
164,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,120.0,-0.3413745311361875,-0.016572504972290656,-0.4140973400245926
165,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,90.0,-0.06503805841271577,-0.016572504972290656,-0.1062636163032238
166,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,149.0,-0.3413745311361875,-0.016572504972290656,1.0908675315020993
167,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,569.0,0.21129841431075594,-0.016572504972290656,-0.5167085812650488
168,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,180.0,-0.3413745311361875,-0.016572504972290656,-0.3114860987841363
169,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,55.0,-0.3413745311361875,-0.016603850269512124,-0.48250483418489676
170,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,229.0,-0.06503805841271577,-0.01658393147577823,0.47520008405936165
171,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,75.0,-0.3413745311361875,-0.016572504972290656,-0.44830108710474464
172,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,569.0,0.21129841431075594,-0.016572504972290656,-0.5167085812650488
173,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,105.0,-0.3413745311361875,-0.016572504972290656,7.863209453372212
174,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,259.0,0.48763488703422764,-0.016593947299822893,-0.4140973400245926
175,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,120.0,-0.06503805841271577,-0.016572504972290656,-0.48250483418489676
176,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,119.0,0.7639713597576994,-0.016572504972290656,-0.4140973400245926
177,-0.5965438611948313,-0.24946711180638959,0.4129230750150241,-0.5468580609956218,139.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
178,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,90.0,-0.3413745311361875,-0.016572504972290656,-0.5167085812650488
179,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,109.0,0.21129841431075594,-0.016572504972290656,0.6462188194601222
180,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,150.0,-0.06503805841271577,-0.016601706036758902,0.3383850957387533
181,0.9003204685701893,-1.4388096669249046,-0.4391514659518973,1.1415489549126439,295.0,0.21129841431075594,-0.01657605988448679,1.0224600373417951
182,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,210.0,-0.3413745311361875,-0.016593947299822893,1.43290500230362
183,1.3992752451585295,0.9398754433121256,0.4129230750150241,0.29734544695851095,329.0,0.21129841431075594,-0.01657605988448679,0.20157010741814496
184,-0.5965438611948313,-1.4388096669249046,-0.4391514659518973,-0.5468580609956218,125.0,-0.06503805841271577,-0.01660404776463413,-0.5167085812650488
185,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,150.0,-0.3413745311361875,-0.016572504972290656,-0.48250483418489676
186,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,175.0,-0.06503805841271577,-0.016603822055923267,4.237612262876091
187,-0.09758908460649106,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,129.0,-0.3413745311361875,-0.016572504972290656,-0.27728235170398424
188,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,239.0,0.7639713597576994,-0.016583649339889647,-0.5167085812650488
189,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,250.0,-0.06503805841271577,-0.016572504972290656,0.06475511909753662
190,0.4013656919818492,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,168.0,-0.3413745311361875,-0.016572504972290656,4.1350010216356345
191,-0.5965438611948313,-0.24946711180638959,-0.4391514659518973,-0.5468580609956218,79.0,-0.06503805841271577,-0.016572504972290656,-0.44830108710474464
192,-1.0954986377831715,-0.24946711180638959,-0.4391514659518973,0.29734544695851095,65.0,-0.06503805841271577,-0.016572504972290656,-0.5167085812650488
